ville,pays,date_extraction,temperature,temperature_min,temperature_max,ressentie,humidite,pression_mer,pression_sol,visibilite,vent_vitesse,vent_direction,nuages,condition,description,heure_lever_soleil,heure_coucher_soleil,timezone
Melbourne,US,2025-06-25 13:09:13,23.61,23.61,23.61,24.3,87,1019,1019,10000,1.23,95,1,Clear,ciel dégagé,1750847249,1750897357,-14400
