ville,pays,date_extraction,temperature,temperature_min,temperature_max,ressentie,humidite,pression_mer,pression_sol,visibilite,vent_vitesse,vent_direction,nuages,condition,description,heure_lever_soleil,heure_coucher_soleil,timezone
São Paulo,BR,2025-06-28 00:04:18,16.15,15.75,16.94,16.28,94,1024,933,8000,3.09,100,100,Clouds,couvert,1751017729,1751056215,-10800
