ville,pays,date_extraction,temperature,temperature_min,temperature_max,ressentie,humidite,pression_mer,pression_sol,visibilite,vent_vitesse,vent_direction,nuages,condition,description,heure_lever_soleil,heure_coucher_soleil,timezone
Bagdad,IQ,2025-07-01 00:00:16,30.95,30.95,30.95,28.92,16,999,995,1500,3.09,350,0,Dust,poussière,1751334983,1751386549,10800
