ville,pays,date_extraction,temperature,temperature_min,temperature_max,ressentie,humidite,pression_mer,pression_sol,visibilite,vent_vitesse,vent_direction,nuages,condition,description,heure_lever_soleil,heure_coucher_soleil,timezone
Alger,DZ,2025-07-02 00:02:13,23.9,23.9,23.9,24.64,88,1013,1007,10000,0.51,0,40,Clouds,partiellement nuageux,1751430777,1751483431,3600
