ville,pays,date_extraction,temperature,temperature_min,temperature_max,ressentie,humidite,pression_mer,pression_sol,visibilite,vent_vitesse,vent_direction,nuages,condition,description,heure_lever_soleil,heure_coucher_soleil,timezone
Amsterdam,NL,2025-06-27 00:02:21,16.16,15.48,17.21,15.97,82,1017,1017,10000,3.09,270,0,Rain,légère pluie,1750994412,1751054797,7200
