ville,pays,date_extraction,temperature,temperature_min,temperature_max,ressentie,humidite,pression_mer,pression_sol,visibilite,vent_vitesse,vent_direction,nuages,condition,description,heure_lever_soleil,heure_coucher_soleil,timezone
Mahajanga,MG,2025-06-27 00:03:21,24.01,24.01,24.01,24.37,73,1016,1013,10000,1.54,210,40,Clouds,partiellement nuageux,1750994506,1751034815,10800
