ville,pays,date_extraction,temperature,temperature_min,temperature_max,ressentie,humidite,pression_mer,pression_sol,visibilite,vent_vitesse,vent_direction,nuages,condition,description,heure_lever_soleil,heure_coucher_soleil,timezone
Petersburg,US,2025-06-30 00:03:43,26.69,26.29,27.64,29.07,80,1015,1010,10000,1.54,80,75,Rain,pluie modérée,1751190728,1751243632,-14400
