ville,pays,date_extraction,temperature,temperature_min,temperature_max,ressentie,humidite,pression_mer,pression_sol,visibilite,vent_vitesse,vent_direction,nuages,condition,description,heure_lever_soleil,heure_coucher_soleil,timezone
Nairobi,KE,2025-06-30 00:02:44,14.48,14.48,14.48,14.07,80,1018,837,10000,1.78,107,89,Clouds,couvert,1751254490,1751297860,10800
