ville,pays,date_extraction,temperature,temperature_min,temperature_max,ressentie,humidite,pression_mer,pression_sol,visibilite,vent_vitesse,vent_direction,nuages,condition,description,heure_lever_soleil,heure_coucher_soleil,timezone
Bombay,IN,2025-06-26 00:00:21,27.99,27.99,27.99,32.54,83,1002,1001,2200,4.12,250,75,Mist,brume,1750897994,1750945767,19800
